company,company_name,year,world_rank,eu_rank,rnd_22,rnd_euro,rnd_org,profit_22,profit_euro,profit_org,netsales_22,netsales_euro,netsales_org,capex_22,capex_euro,capex_org,mcap_22,mcap_euro,mcap_org,emp,ex_rate_euro,currency,icb3_short,icb3_name,icb4_name,nace_rev2,country,iso2,region
TANDEM DIABETES CARE,"TANDEM DIABETES CARE, INC.",2022,1274.0,,130.427582,130.427582,139.1140589612,-87.050478,-87.050478,-92.8480398348,751.188209,751.188209,801.2173437194,31.967949,31.967949,34.0970144034,2754.059259,2754.059259,2937.4796056494,2600.0,1.0666,USD,Health industries,Health Care Equipment & Services,Medical Equipment,3250.0,US,US,US
TANGO THERAPEUTICS,TANGO THERAPEUTICS INC,2022,1942.0,,75.985406,75.985406,81.0460340396,-104.135615,-104.135615,-111.071046959,23.307716,23.307716,24.8600098856,7.211703,7.211703,7.6920024198,338.430435,338.430435,360.969901971,110.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
TARKETT,TARKETT,2022,3975.0,509.0,26.0,26.0,26.0,43.8,43.8,43.8,3358.9,3358.9,3358.9,96.7,96.7,96.7,820.689548,820.689548,820.689548,12696.0,1.0,EUR,Construction & Materials,Construction & Materials,Construction & Materials,4333.0,France,FR,EU
TAS TECNOLOGIA,TAS TECNOLOGIA AVANZATA DEI SISTEMI SPA,2022,8277.0,827.0,6.612,6.612,6.612,5.568,5.568,5.568,64.953,64.953,64.953,0.725,0.725,0.725,150.366412,150.366412,150.366412,603.0,1.0,EUR,ICT services,Software & Computer Services,Computer Services,6201.0,Italy,IT,EU
TASLY PHARMACEUTICAL,"TASLY PHARMACEUTICAL GROUP CO.,LTD.",2022,1302.0,,125.794016,125.794016,925.6175285312,137.932026,137.932026,1014.9314337132,1131.188553,1131.188553,8323.5116106846,54.14477,54.14477,398.408046614,2042.868647,2042.868647,15031.8360783554,9183.0,7.3582,CNY,Health industries,Pharmaceuticals & Biotechnology,Pharmaceuticals,2110.0,China,CN,China
TATA MOTORS,TATA MOTORS LIMITED,2022,107.0,,2087.050714,2087.050714,184017.348504094,1726.615835,1726.615835,152237.444787785,38983.194769,38983.194769,3437187.2659775,946.169446,946.169446,83424.706223266,17715.497701,17715.497701,1561993.14779487,81811.0,88.171,INR,Automobiles & Parts,Automobiles & Parts,Automobiles & Parts,2910.0,India,IN,ROW
TATA STEEL,TATA STEEL LIMITED,2022,1575.0,,97.27437,97.27437,8576.77847727,2617.746603,2617.746603,230809.335733113,27365.459571,27365.459571,2412839.93583464,,,,14982.120352,14982.120352,1320988.53355619,67784.0,88.171,INR,Industrials,Industrial Metals & Mining,Industrial Metals & Mining,2420.0,India,IN,ROW
TATE & LYLE,TATE & LYLE PLC,2022,2298.0,,61.098074,61.098074,54.18971477282,363.194107,363.194107,322.12774932151,1981.161627,1981.161627,1757.15168183511,79.201207,79.201207,70.24592652451,3472.516428,3472.516428,3079.87899548604,3604.0,0.88693,GBP,Others,Food Producers,Food Producers,1081.0,UK,GB,ROW
TAYSHA GENE THERAPIES,"TAYSHA GENE THERAPIES, INC.",2022,1794.0,,83.132418,83.132418,88.6690370388,-152.303646,-152.303646,-162.4470688236,2.345772,2.345772,2.5020004152,19.331529,19.331529,20.6190088314,121.746148,121.746148,129.8544414568,65.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
TBEA,"TBEA CO., LTD.",2022,352.0,,599.574593,599.574593,4411.7897702126,3885.810171,3885.810171,28592.5684002522,12450.054516,12450.054516,91609.9911396312,2612.084869,2612.084869,19220.2428830758,12606.695785,12606.695785,92762.588925187,24687.0,7.3582,CNY,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2434.0,China,CN,China
TCL,TCL TECHNOLOGY GROUP CORPORATION,2022,204.0,,1117.103004,1117.103004,8219.8673240328,330.767352,330.767352,2433.8523294864,21681.855899,21681.855899,159539.432076022,5470.586575,5470.586575,40253.670136165,7472.679224,7472.679224,54985.4682660368,69828.0,7.3582,CNY,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,China,CN,China
TCL ELECTRONICS,TCL ELECTRONICS HOLDINGS LIMITED,2022,537.0,,356.653783,356.653783,2966.0398555629,-99.440091,-99.440091,-826.9736287833,8567.643608,8567.643608,71251.0945372104,53.686419,53.686419,446.4723663297,1128.621801,1128.621801,9385.9574836563,24694.0,8.3163,HKD,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,2630.0,China,CN,China
TCR2 THERAPEUTICS,TCR2 THERAPEUTICS INC.,2022,1634.0,,92.483632,92.483632,98.6430418912,-143.413712,-143.413712,-152.9650652192,0.0,0.0,0.0,14.177767,14.177767,15.1220062822,98.452577,98.452577,105.0095186282,66.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
TDC,TDC HOLDING A/S,2022,1857.0,288.0,80.01027,80.01027,594.996372855,269.614439,269.614439,2004.9877756235,2157.184457,2157.184457,16041.9022144805,407.581728,407.581728,3030.981520272,,,,6477.0,7.4365,DKK,ICT services,Fixed Line Telecommunications,Fixed Line Telecommunications,6110.0,Denmark,DK,EU
TDK,TDK CORPORATION,2022,187.0,,1213.631782,1213.631782,170709.44645612,1169.619871,1169.619871,164518.73105486,15413.830423,15413.830423,2168109.38729918,1948.687933,1948.687933,274102.44465578,13505.473903,13505.473903,1899679.95919598,102908.0,140.66,JPY,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,Japan,JP,Japan
TE CONNECTIVITY,TE CONNECTIVITY LIMITED,2022,320.0,,673.167362,673.167362,718.0003083092,2758.298578,2758.298578,2942.0012632948,15264.398079,15264.398079,16281.0069910614,720.045312,720.045312,768.0003297792,37846.327762,37846.327762,40366.8931909492,92000.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,4652.0,Switzerland,CH,ROW
TEAMVIEWER AG,TEAMVIEWER SE,2022,2089.0,320.0,69.538,69.538,69.538,156.125,156.125,156.125,565.874,565.874,565.874,8.845,8.845,8.845,1999.8515,1999.8515,1999.8515,1386.0,1.0,EUR,ICT services,Software & Computer Services,Computer Services,6209.0,Germany,DE,EU
TECAN,TECAN GROUP AG,2022,1956.0,,75.40381,75.40381,74.250131707,150.126222,150.126222,147.8292908034,1161.995341,1161.995341,1144.2168122827,23.42755,23.42755,23.069108485,4664.739431,4664.739431,4593.3689177057,3531.0,0.9847,CHF,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,3109.0,Switzerland,CH,ROW
TECHNIP,TECHNIP ENERGIES N.V,2022,2647.0,384.0,49.5,49.5,49.5,526.6,526.6,526.6,6282.3,6282.3,6282.3,,,,2243.34762,2243.34762,2243.34762,14515.0,1.0,EUR,Others,General Retailers,Specialized Consumer Services,8412.0,Netherlands,NL,EU
TECHNIPFMC,TECHNIPFMC PLC,2022,2251.0,,62.816453,62.816453,67.0000287698,165.291651,165.291651,176.3000749566,6282.020323,6282.020323,6700.4028765118,148.040566,148.040566,157.9000676956,3468.115591,3468.115591,3699.0920893606,23346.0,1.0666,USD,Energy,Oil & Gas Producers,Integrated Oil & Gas,910.0,UK,GB,ROW
TECHNOLOGY ONE,TECHNOLOGY ONE LIMITED,2022,1667.0,,90.361094,90.361094,141.8036648142,72.230056,72.230056,113.3506268808,233.900807,233.900807,367.0605364251,2.392783,2.392783,3.7549943619,2438.106421,2438.106421,3826.1204064753,,1.5693,AUD,ICT services,Software & Computer Services,Computer Services,6201.0,Australia,AU,ROW
TECHNOPROBE,TECHNOPROBE SPA,2022,2620.0,380.0,50.134,50.134,50.134,208.624,208.624,208.624,548.929,548.929,548.929,74.642,74.642,74.642,4567.599943,4567.599943,4567.599943,2120.0,1.0,EUR,ICT producers,Electronic & Electrical Equipment,Electronic Equipment,2611.0,Italy,IT,EU
TECHNOTRANS,TECHNOTRANS SE,2022,9222.0,885.0,5.236,5.236,5.236,14.362,14.362,14.362,238.218,238.218,238.218,2.899,2.899,2.899,179.944668,179.944668,179.944668,1448.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,2899.0,Germany,DE,EU
TECHTRONIC INDUSTRIES,TECHTRONIC INDUSTRIES COMPANY LIMITED,2022,264.0,,818.122421,818.122421,872.6093742386,1125.923978,1125.923978,1200.9105149348,12426.329168,12426.329168,13253.9226905888,544.712403,544.712403,580.9902490398,20532.155933,20532.155933,21899.5975181378,44705.0,1.0666,USD,ICT producers,Electronic & Electrical Equipment,Electrical Components & Equipment,2824.0,China,CN,China
TECK RESOURCES,TECK RESOURCES LIMITED,2022,1445.0,,108.209044,108.209044,156.253859536,4158.122066,4158.122066,6004.328263304,13035.399078,13035.399078,18823.116268632,3048.462439,3048.462439,4401.979761916,15994.433405,15994.433405,23095.96183682,12100.0,1.444,CAD,Industrials,Mining,Platinum & Precious Metals,2441.0,Canada,CA,ROW
TECNICAS REUNIDAS,TECNICAS REUNIDAS SA,2022,7963.0,806.0,7.2,7.2,7.2,8.741,8.741,8.741,4233.37,4233.37,4233.37,2.653,2.653,2.653,344.878324,344.878324,344.878324,7848.0,1.0,EUR,Industrials,Industrial Engineering,Industrial Machinery,610.0,Spain,ES,EU
TECNOTREE,TECNOTREE OYJ,2022,4582.0,570.0,20.207,20.207,20.207,20.982,20.982,20.982,71.591,71.591,71.591,10.784,10.784,10.784,180.529208,180.529208,180.529208,857.0,1.0,EUR,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,6190.0,Finland,FI,EU
TEIJIN,TEIJIN LIMITED,2022,796.0,,225.713883,225.713883,31748.91478278,-28.384748,-28.384748,-3992.59865368,7200.446052,7200.446052,1012814.74167432,364.082466,364.082466,51211.83966756,2063.702128,2063.702128,290280.34132448,22484.0,140.66,JPY,Chemicals,Chemicals,Chemicals,2060.0,Japan,JP,Japan
TELADOC,"TELADOC HEALTH, INC.",2022,745.0,,246.750527,246.750527,263.1841120982,-12779.096055,-12779.096055,-13630.183852263,2256.554503,2256.554503,2406.8410328998,15.450972,15.450972,16.4800067352,4693.732087,4693.732087,5006.3346439942,5600.0,1.0666,USD,Health industries,Health Care Equipment & Services,Health Care Providers,8690.0,US,US,US
TELECOM ITALIA,TELECOM ITALIA S.P.A,2022,231.0,48.0,955.0,955.0,955.0,806.0,806.0,806.0,15788.0,15788.0,15788.0,6305.0,6305.0,6305.0,3157.870102,3157.870102,3157.870102,50392.0,1.0,EUR,ICT services,Fixed Line Telecommunications,Fixed Line Telecommunications,6190.0,Italy,IT,EU
TELEDYNE TECHNOLOGIES,TELEDYNE TECHNOLOGIES INCORPORATED,2022,565.0,,338.083775,338.083775,360.600154415,911.307348,911.307348,972.0004173768,5117.759557,5117.759557,5458.6023434962,86.817963,86.817963,92.6000393358,16185.136528,16185.136528,17263.0666207648,14700.0,1.0666,USD,Aerospace & Defence,Aerospace & Defence,Aerospace & Defence,7112.0,US,US,US
TELEFLEX,TELEFLEX INC,2022,1164.0,,144.214387,144.214387,153.8190651742,480.051771,480.051771,512.0232189486,2616.765608,2616.765608,2791.0421974928,74.245297,74.245297,79.1900337802,9950.117183,9950.117183,10612.7949873878,15500.0,1.0666,USD,Health industries,Health Care Equipment & Services,Health Care Equipment & Services,2712.0,US,US,US
TELEFONICA,TELEFONICA SA,2022,309.0,61.0,714.0,714.0,714.0,4290.0,4290.0,4290.0,39993.0,39993.0,39993.0,5508.0,5508.0,5508.0,23770.878786,23770.878786,23770.878786,103651.0,1.0,EUR,ICT services,Fixed Line Telecommunications,Fixed Line Telecommunications,6190.0,Spain,ES,EU
TELESTE,TELESTE OYJ,2022,4453.0,551.0,21.389,21.389,21.389,-4.866,-4.866,-4.866,165.009,165.009,165.009,3.039,3.039,3.039,73.284368,73.284368,73.284368,861.0,1.0,EUR,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,2630.0,Finland,FI,EU
TELIA,TELIA COMPANY AB,2022,2131.0,321.0,67.615237,67.615237,752.0031428666,-831.163905,-831.163905,-9244.038718629,8166.60797,8166.60797,90827.380520746,1124.462982,1124.462982,12506.0523932076,13818.71736,13818.71736,153689.010734448,19237.0,11.1218,SEK,ICT services,Fixed Line Telecommunications,Fixed Line Telecommunications,6190.0,Sweden,SE,EU
TELLHOW SCI-HECH,"TELLHOW SCI-HECH CO., LTD.",2022,2018.0,,73.001067,73.001067,537.1564511994,44.577669,44.577669,328.0114040358,815.149842,815.149842,5998.0355674044,27.421386,27.421386,201.7720424652,730.215175,730.215175,5373.069300685,2013.0,7.3582,CNY,ICT producers,Technology Hardware & Equipment,Computer Hardware,2620.0,China,CN,China
TELSTRA,TELSTRA CORPORATION LIMITED,2022,267.0,,807.969463,807.969463,1267.9464782859,2169.829943,2169.829943,3405.1141295499,14420.222299,14420.222299,22629.6548538207,1571.475199,1571.475199,2466.1160297907,,,,,1.5693,AUD,ICT producers,Technology Hardware & Equipment,Telecommunications Equipment,6190.0,Australia,AU,ROW
TEMENOS,TEMENOS GROUP AG,2022,551.0,,343.278789,343.278789,366.1411563474,153.183077,153.183077,163.3850699282,890.332278,890.332278,949.6284077148,15.338465,15.338465,16.360006769,6091.871376,6091.871376,6497.5900096416,7566.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,Switzerland,CH,ROW
TENABLE HOLDINGS,"TENABLE HOLDINGS, INC.",2022,1152.0,,145.377898,145.377898,155.0600660068,-60.317858,-60.317858,-64.3350273428,640.53187,640.53187,683.191292542,8.774614,8.774614,9.3590032924,4146.095928,4146.095928,4422.2259168048,1900.0,1.0666,USD,ICT services,Software & Computer Services,Software,5829.0,US,US,US
TENARIS,TENARIS S.A.,2022,2696.0,392.0,47.534241,47.534241,50.7000214506,2778.360465,2778.360465,2963.399271969,11028.062114,11028.062114,11762.5310507924,17.720802,17.720802,18.9010074132,16232.381413,16232.381413,17313.4580151058,25292.0,1.0666,USD,Energy,"Oil Equipment, Services & Distribution","Oil Equipment, Services & Distribution",2420.0,Luxembourg,LU,EU
TENAYA THERAPEUTICS,"TENAYA THERAPEUTICS, INC.",2022,1695.0,,88.634015,88.634015,94.537040399,-117.777099,-117.777099,-125.6210537934,0.0,0.0,0.0,19.341842,19.341842,20.6300086772,170.252108,170.252108,181.5908983928,141.0,1.0666,USD,Health industries,Pharmaceuticals & Biotechnology,Biotechnology,7211.0,US,US,US
TENCENT,TENCENT HOLDINGS LIMITED,2022,19.0,,8240.346429,8240.346429,60634.1170938678,36152.521977,36152.521977,266017.487211161,74423.878981,74423.878981,547625.786317994,3043.644512,3043.644512,22395.7450481984,377891.707751,377891.707751,2780602.76397341,108436.0,7.3582,CNY,ICT services,Software & Computer Services,Computer Services,6209.0,China,CN,China
TENNESSEE ACQUISITION,TENNESSEE ACQUISITION HOLDING B.V.,2022,10020.0,929.0,4.3,4.3,4.3,29.0,29.0,29.0,254.9,254.9,254.9,,,,,,,680.0,1.0,EUR,Financial,Real Estate Investment & Services,Real Estate Holding & Development,6420.0,Netherlands,NL,EU
TERADATA,TERADATA CORPORATION,2022,628.0,,296.268644,296.268644,316.0001356904,110.631962,110.631962,118.0000506692,1682.918405,1682.918405,1795.000770773,13.125826,13.125826,14.0000060116,3229.544008,3229.544008,3444.6316389328,7000.0,1.0666,USD,ICT services,Software & Computer Services,Computer Services,2620.0,US,US,US
TERADYNE,TERADYNE INC,2022,487.0,,413.080057,413.080057,440.5911887962,796.103848,796.103848,849.1243642768,2958.040835,2958.040835,3155.046354611,153.055569,153.055569,163.2490698954,12441.409148,12441.409148,13270.0069972568,6500.0,1.0666,USD,ICT producers,Technology Hardware & Equipment,Semiconductors,2651.0,US,US,US
